DATAFLOW,LAST UPDATE,freq,unit,sex,age,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,M,Y_LT1,NL21,2021,79.6,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,M,Y_LT1,NL22,2019,80.7,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,M,Y_LT1,NL22,2020,79.8,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,M,Y_LT1,NL22,2021,79.8,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,M,Y_LT1,NL23,2019,80.9,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,M,Y_LT1,NL23,2020,80.2,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,M,Y_LT1,NL23,2021,79.5,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,M,Y_LT1,NL3,2019,80.8,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,M,Y_LT1,NL3,2020,79.9,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,M,Y_LT1,NL3,2021,79.9,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,M,Y_LT1,NL31,2019,81.3,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,M,Y_LT1,NL31,2020,80.3,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,M,Y_LT1,NL31,2021,80.4,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,M,Y_LT1,NL32,2019,80.8,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,M,Y_LT1,NL32,2020,80.0,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,M,Y_LT1,NL32,2021,79.9,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,M,Y_LT1,NL33,2019,80.6,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,M,Y_LT1,NL33,2020,79.7,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,M,Y_LT1,NL33,2021,79.7,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,M,Y_LT1,NL34,2019,80.8,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,M,Y_LT1,NL34,2020,80.7,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,M,Y_LT1,NL34,2021,79.4,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,M,Y_LT1,NL4,2019,80.4,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,M,Y_LT1,NL4,2020,79.3,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,M,Y_LT1,NL4,2021,79.7,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,M,Y_LT1,NL41,2019,80.6,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,M,Y_LT1,NL41,2020,79.4,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,M,Y_LT1,NL41,2021,80.0,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,M,Y_LT1,NL42,2019,80.1,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,M,Y_LT1,NL42,2020,79.0,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,M,Y_LT1,NL42,2021,79.0,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,M,Y_LT1,NO,2019,81.3,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,M,Y_LT1,NO,2020,81.6,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,M,Y_LT1,NO,2021,81.7,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,M,Y_LT1,NO0,2019,81.3,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,M,Y_LT1,NO0,2020,81.6,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,M,Y_LT1,NO0,2021,81.7,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,M,Y_LT1,NO01,2019,82.0,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,M,Y_LT1,NO02,2019,80.5,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,M,Y_LT1,NO02,2020,80.8,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,M,Y_LT1,NO02,2021,80.8,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,M,Y_LT1,NO03,2019,80.9,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,M,Y_LT1,NO04,2019,81.3,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,M,Y_LT1,NO05,2019,81.7,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,M,Y_LT1,NO06,2019,81.5,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,M,Y_LT1,NO06,2020,81.9,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,M,Y_LT1,NO06,2021,82.1,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,M,Y_LT1,NO07,2019,80.0,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,M,Y_LT1,NO07,2020,80.8,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,M,Y_LT1,NO07,2021,81.1,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,M,Y_LT1,PL,2019,74.1,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,M,Y_LT1,PL,2020,72.5,ep
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,M,Y_LT1,PL,2021,71.6,ep
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,M,Y_LT1,PL2,2019,74.5,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,M,Y_LT1,PL2,2020,72.8,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,M,Y_LT1,PL2,2021,72.1,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,M,Y_LT1,PL21,2019,75.4,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,M,Y_LT1,PL21,2020,73.7,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,M,Y_LT1,PL21,2021,73.4,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,M,Y_LT1,PL22,2019,74.0,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,M,Y_LT1,PL22,2020,72.3,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,M,Y_LT1,PL22,2021,71.2,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,M,Y_LT1,PL4,2019,73.9,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,M,Y_LT1,PL4,2020,72.4,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,M,Y_LT1,PL4,2021,71.6,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,M,Y_LT1,PL41,2019,74.4,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,M,Y_LT1,PL41,2020,72.7,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,M,Y_LT1,PL41,2021,72.1,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,M,Y_LT1,PL42,2019,73.7,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,M,Y_LT1,PL42,2020,72.0,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,M,Y_LT1,PL42,2021,71.4,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,M,Y_LT1,PL43,2019,72.9,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,M,Y_LT1,PL43,2020,71.7,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,M,Y_LT1,PL43,2021,70.4,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,M,Y_LT1,PL5,2019,73.7,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,M,Y_LT1,PL5,2020,72.2,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,M,Y_LT1,PL5,2021,71.5,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,M,Y_LT1,PL51,2019,73.5,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,M,Y_LT1,PL51,2020,72.0,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,M,Y_LT1,PL51,2021,71.3,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,M,Y_LT1,PL52,2019,74.4,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,M,Y_LT1,PL52,2020,72.5,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,M,Y_LT1,PL52,2021,71.9,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,M,Y_LT1,PL6,2019,74.0,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,M,Y_LT1,PL6,2020,72.5,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,M,Y_LT1,PL6,2021,71.6,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,M,Y_LT1,PL61,2019,73.8,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,M,Y_LT1,PL61,2020,72.3,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,M,Y_LT1,PL61,2021,71.2,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,M,Y_LT1,PL62,2019,72.9,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,M,Y_LT1,PL62,2020,71.8,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,M,Y_LT1,PL62,2021,70.6,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,M,Y_LT1,PL63,2019,74.9,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,M,Y_LT1,PL63,2020,73.2,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,M,Y_LT1,PL63,2021,72.6,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,M,Y_LT1,PL7,2019,73.0,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,M,Y_LT1,PL7,2020,71.3,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,M,Y_LT1,PL7,2021,70.9,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,M,Y_LT1,PL71,2019,72.6,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,M,Y_LT1,PL71,2020,71.0,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,M,Y_LT1,PL71,2021,70.6,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,M,Y_LT1,PL72,2019,73.8,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,M,Y_LT1,PL72,2020,71.8,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,M,Y_LT1,PL72,2021,71.5,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,M,Y_LT1,PL8,2019,74.5,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,M,Y_LT1,PL8,2020,72.8,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,M,Y_LT1,PL8,2021,71.7,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,M,Y_LT1,PL81,2019,73.9,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,M,Y_LT1,PL81,2020,72.1,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,M,Y_LT1,PL81,2021,71.2,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,M,Y_LT1,PL82,2019,75.4,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,M,Y_LT1,PL82,2020,73.5,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,M,Y_LT1,PL82,2021,72.5,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,M,Y_LT1,PL84,2019,74.2,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,M,Y_LT1,PL84,2020,72.7,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,M,Y_LT1,PL84,2021,71.2,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,M,Y_LT1,PL9,2019,74.4,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,M,Y_LT1,PL9,2020,72.7,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,M,Y_LT1,PL9,2021,71.6,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,M,Y_LT1,PL91,2019,75.8,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,M,Y_LT1,PL91,2020,74.2,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,M,Y_LT1,PL91,2021,72.8,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,M,Y_LT1,PL92,2019,72.7,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,M,Y_LT1,PL92,2020,71.0,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,M,Y_LT1,PL92,2021,70.1,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,M,Y_LT1,PT,2019,78.7,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,M,Y_LT1,PT,2020,78.0,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,M,Y_LT1,PT,2021,78.5,bp
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,M,Y_LT1,PT1,2019,78.9,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,M,Y_LT1,PT1,2020,78.1,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,M,Y_LT1,PT1,2021,78.6,bp
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,M,Y_LT1,PT11,2019,79.3,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,M,Y_LT1,PT11,2020,78.2,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,M,Y_LT1,PT11,2021,79.7,bp
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,M,Y_LT1,PT15,2019,76.7,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,M,Y_LT1,PT15,2020,77.0,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,M,Y_LT1,PT15,2021,77.9,bp
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,M,Y_LT1,PT16,2019,78.9,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,M,Y_LT1,PT16,2020,78.4,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,M,Y_LT1,PT16,2021,78.8,bp
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,M,Y_LT1,PT17,2019,79.1,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,M,Y_LT1,PT17,2020,78.3,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,M,Y_LT1,PT17,2021,77.6,bp
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,M,Y_LT1,PT18,2019,77.3,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,M,Y_LT1,PT18,2020,77.0,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,M,Y_LT1,PT18,2021,77.3,bp
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,M,Y_LT1,PT2,2019,76.0,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,M,Y_LT1,PT2,2020,74.2,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,M,Y_LT1,PT2,2021,75.8,bp
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,M,Y_LT1,PT20,2019,76.0,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,M,Y_LT1,PT20,2020,74.2,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,M,Y_LT1,PT20,2021,75.8,bp
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,M,Y_LT1,PT3,2019,75.1,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,M,Y_LT1,PT3,2020,75.5,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,M,Y_LT1,PT3,2021,76.2,bp
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,M,Y_LT1,PT30,2019,75.1,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,M,Y_LT1,PT30,2020,75.5,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,M,Y_LT1,PT30,2021,76.2,bp
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,M,Y_LT1,RO,2019,71.9,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,M,Y_LT1,RO,2020,70.4,e
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,M,Y_LT1,RO,2021,69.2,e
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,M,Y_LT1,RO1,2019,72.3,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,M,Y_LT1,RO1,2020,70.7,e
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,M,Y_LT1,RO1,2021,69.6,e
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,M,Y_LT1,RO11,2019,72.1,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,M,Y_LT1,RO11,2020,70.6,e
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,M,Y_LT1,RO11,2021,69.4,e
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,M,Y_LT1,RO12,2019,72.5,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,M,Y_LT1,RO12,2020,70.7,e
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,M,Y_LT1,RO12,2021,69.9,e
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,M,Y_LT1,RO2,2019,70.5,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,M,Y_LT1,RO2,2020,69.4,e
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,M,Y_LT1,RO2,2021,68.3,e
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,M,Y_LT1,RO21,2019,70.7,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,M,Y_LT1,RO21,2020,69.3,e
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,M,Y_LT1,RO21,2021,68.2,e
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,M,Y_LT1,RO22,2019,70.1,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,M,Y_LT1,RO22,2020,69.6,e
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,M,Y_LT1,RO22,2021,68.3,e
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,M,Y_LT1,RO3,2019,72.6,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,M,Y_LT1,RO3,2020,70.6,e
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,M,Y_LT1,RO3,2021,69.4,e
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,M,Y_LT1,RO31,2019,71.8,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,M,Y_LT1,RO31,2020,69.9,e
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,M,Y_LT1,RO31,2021,68.7,e
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,M,Y_LT1,RO32,2019,73.6,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,M,Y_LT1,RO32,2020,71.6,e
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,M,Y_LT1,RO32,2021,70.2,e
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,M,Y_LT1,RO4,2019,72.6,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,M,Y_LT1,RO4,2020,71.0,e
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,M,Y_LT1,RO4,2021,69.6,e
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,M,Y_LT1,RO41,2019,72.8,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,M,Y_LT1,RO41,2020,71.3,e
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,M,Y_LT1,RO41,2021,69.9,e
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,M,Y_LT1,RO42,2019,72.3,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,M,Y_LT1,RO42,2020,70.6,e
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,M,Y_LT1,RO42,2021,69.3,e
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,M,Y_LT1,RS,2019,73.4,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,M,Y_LT1,RS,2020,71.6,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,M,Y_LT1,RS,2021,70.0,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,M,Y_LT1,RS1,2019,73.3,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,M,Y_LT1,RS1,2020,71.7,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,M,Y_LT1,RS1,2021,70.2,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,M,Y_LT1,RS11,2019,74.7,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,M,Y_LT1,RS11,2020,72.4,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,M,Y_LT1,RS11,2021,70.8,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,M,Y_LT1,RS12,2019,72.3,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,M,Y_LT1,RS12,2020,71.0,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,M,Y_LT1,RS12,2021,69.6,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,M,Y_LT1,RS2,2019,73.4,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,M,Y_LT1,RS2,2020,71.4,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,M,Y_LT1,RS2,2021,69.9,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,M,Y_LT1,RS21,2019,73.7,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,M,Y_LT1,RS21,2020,72.0,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,M,Y_LT1,RS21,2021,70.3,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,M,Y_LT1,RS22,2019,73.1,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,M,Y_LT1,RS22,2020,70.6,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,M,Y_LT1,RS22,2021,69.3,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,M,Y_LT1,SE,2019,81.5,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,M,Y_LT1,SE,2020,80.6,
